,price,city,kms_driven,owner,age,power,brand
427,145000.0,Thane,16000,First Owner,5,300.0,Mahindra
428,265000.0,Bangalore,12900,First Owner,2,650.0,Royal Enfield
429,235000.0,Bangalore,7000,First Owner,4,300.0,Benelli
430,400000.0,Noida,3000,First Owner,6,750.0,Harley-Davidson
431,30000.0,Pune,11000,First Owner,13,110.0,Honda
432,140000.0,Nagpur,14000,First Owner,5,200.0,KTM
433,98000.0,Bangalore,17000,First Owner,3,250.0,Yamaha
434,74500.0,Delhi,5432,Second Owner,6,350.0,Royal Enfield
435,75000.0,Bangalore,3419,First Owner,3,200.0,TVS
436,27500.0,Mysore,25757,First Owner,8,125.0,Hero
437,10200.0,Delhi,71474,First Owner,12,150.0,TVS
438,57000.0,Bangalore,17000,First Owner,5,150.0,Bajaj
439,21000.0,Delhi,34688,First Owner,13,160.0,TVS
440,68500.0,Delhi,8100,First Owner,3,160.0,Bajaj
441,174500.0,Delhi,7900,First Owner,3,250.0,KTM
442,108000.0,Delhi,20000,First Owner,5,350.0,Royal Enfield
443,32000.0,Delhi,32000,First Owner,5,100.0,Hero
444,38000.0,Delhi,21000,First Owner,4,125.0,Hero
445,35000.0,Bangalore,38717,First Owner,5,150.0,Bajaj
446,75000.0,Bangalore,3419,First Owner,3,200.0,TVS
447,400000.0,Noida,3000,First Owner,6,750.0,Harley-Davidson
448,50000.0,Delhi,12000,First Owner,4,150.0,Suzuki
449,118000.0,Bangalore,12000,First Owner,7,535.0,Royal Enfield
450,27500.0,Mysore,25757,First Owner,8,125.0,Hero
451,33000.0,Delhi,17525,First Owner,5,125.0,Hero
452,150000.0,Adoni,9000,First Owner,4,200.0,KTM
453,70000.0,Jalandhar,5000,First Owner,4,220.0,Bajaj
454,105000.0,Bangalore,13200,First Owner,6,350.0,Royal Enfield
455,135000.0,Chennai,5000,First Owner,4,400.0,Bajaj
456,140000.0,Chennai,7500,First Owner,4,400.0,Bajaj
457,26000.0,Bikaner,28000,First Owner,8,110.0,Hero
458,230000.0,Delhi,1100,First Owner,4,390.0,KTM
459,53000.0,Ahmednagar,25000,First Owner,5,125.0,Honda
460,76000.0,Hyderabad,7500,First Owner,4,150.0,Bajaj
461,135000.0,Delhi,7000,First Owner,4,400.0,Bajaj
462,45000.0,Gurgaon,10200,First Owner,4,125.0,Bajaj
463,60000.0,Delhi,3500,First Owner,4,150.0,Bajaj
464,40000.0,Delhi,15000,First Owner,4,110.0,Hero
465,133000.0,Delhi,8000,First Owner,4,350.0,Royal Enfield
466,25000.0,Ahmedabad,33000,First Owner,7,100.0,Bajaj
467,99999.0,Bangalore,5500,First Owner,3,150.0,Suzuki
468,130000.0,Delhi,14500,Second Owner,8,250.0,Honda
469,25000.0,Ahmedabad,40688,First Owner,5,100.0,Hero
470,75000.0,Delhi,15000,First Owner,4,220.0,Bajaj
471,53000.0,Delhi,10000,First Owner,5,180.0,Bajaj
472,25000.0,Delhi,16801,First Owner,6,125.0,Suzuki
473,46500.0,Ahmedabad,21342,First Owner,5,150.0,Bajaj
474,18999.0,Pune,38669,Third Owner,6,110.0,Mahindra
475,17800.0,Malout,10000,First Owner,8,110.0,Mahindra
476,52000.0,Delhi,17000,First Owner,4,180.0,Bajaj
477,70000.0,Ahmedabad,13500,First Owner,4,160.0,Honda
478,85000.0,Nadiad,7350,First Owner,5,150.0,Yamaha
479,150000.0,Delhi,4000,First Owner,2,350.0,Royal Enfield
480,115000.0,Jammu,27000,First Owner,5,350.0,Royal Enfield
481,93200.0,Gurgaon,6500,First Owner,5,150.0,Honda
482,155000.0,Bangalore,21250,First Owner,5,390.0,KTM
483,78000.0,Delhi,16000,First Owner,6,200.0,Bajaj
484,85000.0,Bhubaneshwar,12600,First Owner,7,350.0,Royal Enfield
485,43000.0,Delhi,32000,First Owner,5,150.0,Bajaj
486,50390.0,Ahmedabad,45949,First Owner,4,160.0,TVS
487,128700.0,Bangalore,15900,Second Owner,5,500.0,Royal Enfield
488,510000.0,Rajnandgaon,5600,First Owner,4,750.0,Harley-Davidson
489,65000.0,Unnao,33000,First Owner,4,150.0,Yamaha
490,55000.0,Jaipur,2000,First Owner,9,150.0,Honda
491,126000.0,Delhi,6518,First Owner,4,350.0,Royal Enfield
492,53300.0,Delhi,10000,First Owner,2,100.0,Hero
493,76000.0,Delhi,10000,First Owner,4,200.0,Bajaj
494,140000.0,Mumbai,10200,First Owner,4,400.0,Bajaj
495,13600.0,Delhi,87267,First Owner,13,135.0,Bajaj
496,73000.0,Rohtak,2100,First Owner,3,180.0,TVS
497,17000.0,Bangalore,28130,Second Owner,8,125.0,Bajaj
498,29000.0,Gurgaon,39000,First Owner,6,150.0,Bajaj
499,49000.0,Delhi,7500,First Owner,5,150.0,Suzuki
500,371100.0,Pune,6300,Second Owner,5,750.0,Harley-Davidson
501,30000.0,Thane,7334,First Owner,7,100.0,Bajaj
502,70000.0,Kolkata,3400,First Owner,4,150.0,Bajaj
503,131000.0,Delhi,9900,First Owner,4,350.0,Royal Enfield
504,65000.0,Delhi,7000,First Owner,4,160.0,Bajaj
505,65000.0,Delhi,2600,First Owner,2,100.0,Hero
506,96000.0,Delhi,24000,First Owner,5,350.0,Royal Enfield
507,28500.0,Ahmedabad,30000,First Owner,7,150.0,Bajaj
508,62400.0,Godhara,8100,First Owner,4,200.0,Bajaj
509,85000.0,Ghaziabad,34000,First Owner,9,350.0,Royal Enfield
510,66000.0,Delhi,15000,First Owner,2,150.0,Bajaj
511,85000.0,Gurgaon,7000,First Owner,2,160.0,TVS
512,18551.0,Delhi,21832,First Owner,13,135.0,Bajaj
513,95000.0,Delhi,13890,First Owner,3,200.0,TVS
514,130000.0,Delhi,8500,First Owner,3,400.0,Bajaj
515,98000.0,Gurgaon,7300,First Owner,7,350.0,Royal Enfield
516,53400.0,Delhi,1500,First Owner,3,110.0,Honda
517,120000.0,Bangalore,8700,First Owner,5,200.0,Bajaj
518,58000.0,Pune,44580,First Owner,5,160.0,Honda
519,97000.0,Ludhiana,10473,First Owner,3,150.0,Yamaha
520,38000.0,Delhi,29451,First Owner,5,100.0,Bajaj
521,24500.0,Ahmedabad,14324,First Owner,6,125.0,Bajaj
522,129000.0,Delhi,1123,First Owner,2,125.0,KTM
523,20000.0,Gurgaon,28000,First Owner,9,150.0,Bajaj
524,123000.0,Jalandhar,900,First Owner,4,350.0,Royal Enfield
525,62000.0,Noida,70000,First Owner,14,350.0,Royal Enfield
526,82000.0,Bangalore,14180,First Owner,7,150.0,Yamaha
527,24500.0,Ahmedabad,26453,First Owner,9,125.0,Honda
528,59300.0,Delhi,9107,First Owner,3,150.0,Yamaha
529,41000.0,Bhubaneshwar,35000,First Owner,7,125.0,Hero
530,80000.0,Ludhiana,6300,First Owner,3,150.0,Yamaha
531,93500.0,Gurgaon,10100,Second Owner,7,500.0,Royal Enfield
532,130000.0,Delhi,14500,Second Owner,8,250.0,Honda
533,155000.0,Bangalore,21250,First Owner,5,390.0,KTM
534,75000.0,Delhi,15000,First Owner,4,220.0,Bajaj
535,25000.0,Delhi,16801,First Owner,6,125.0,Suzuki
536,53000.0,Delhi,10000,First Owner,5,180.0,Bajaj
537,50390.0,Ahmedabad,45949,First Owner,4,160.0,TVS
538,93200.0,Gurgaon,6500,First Owner,5,150.0,Honda
539,55000.0,Jaipur,2000,First Owner,9,150.0,Honda
540,43000.0,Ludhiana,6336,First Owner,4,150.0,Bajaj
541,82000.0,Bangalore,14180,First Owner,7,150.0,Yamaha
542,123000.0,Jalandhar,900,First Owner,4,350.0,Royal Enfield
543,62000.0,Noida,70000,First Owner,14,350.0,Royal Enfield
544,150000.0,Kanpur,4981,First Owner,6,390.0,KTM
545,22500.0,Ahmedabad,25431,First Owner,9,100.0,Bajaj
546,59300.0,Delhi,9107,First Owner,3,150.0,Yamaha
547,69000.0,Delhi,15000,First Owner,3,180.0,Bajaj
548,24500.0,Ahmedabad,14324,First Owner,6,125.0,Bajaj
549,75800.0,Delhi,6500,First Owner,3,200.0,Bajaj
550,41000.0,Bhubaneshwar,35000,First Owner,7,125.0,Hero
551,80000.0,Ludhiana,6300,First Owner,3,150.0,Yamaha
552,93500.0,Gurgaon,10100,Second Owner,7,500.0,Royal Enfield
553,129000.0,Delhi,1123,First Owner,2,125.0,KTM
554,24500.0,Ahmedabad,26453,First Owner,9,125.0,Honda
555,30000.0,Delhi,22000,First Owner,9,110.0,TVS
556,225000.0,Kolhapur,17300,First Owner,6,300.0,Benelli
557,355000.0,Mumbai,7400,First Owner,7,750.0,Harley-Davidson
558,58000.0,Delhi,14000,First Owner,5,160.0,TVS
559,60000.0,Patiala,10300,First Owner,5,150.0,Bajaj
560,75200.0,Ranchi,16000,First Owner,3,150.0,Suzuki
561,130000.0,Bangalore,6200,First Owner,4,350.0,Royal Enfield
562,26900.0,Delhi,20000,First Owner,9,180.0,Bajaj
563,145000.0,Bangalore,15000,First Owner,4,200.0,KTM
564,154000.0,Mumbai,8000,First Owner,6,390.0,KTM
565,350000.0,Delhi,5000,First Owner,5,750.0,Harley-Davidson
566,105000.0,Kanpur,20000,First Owner,6,350.0,Royal Enfield
567,260000.0,Mumbai,8500,First Owner,3,310.0,BMW
568,89900.0,Delhi,20000,First Owner,6,350.0,Royal Enfield
569,25000.0,Delhi,16000,First Owner,7,100.0,Hero
570,220000.0,Pune,12500,First Owner,3,390.0,KTM
571,150000.0,Mumbai,11500,First Owner,5,390.0,KTM
572,60000.0,Mumbai,21000,Second Owner,6,150.0,Honda
573,110000.0,Noida,37000,First Owner,7,500.0,Royal Enfield
574,42000.0,Satara,25868,First Owner,8,150.0,Honda
575,106000.0,Mumbai,4508,First Owner,4,150.0,Yamaha
576,34000.0,Pune,17501,First Owner,10,150.0,Bajaj
577,55000.0,Siwan,25000,First Owner,5,160.0,Honda
578,526300.0,Hyderabad,12000,First Owner,3,650.0,Kawasaki
579,41000.0,Gurgaon,15800,First Owner,4,100.0,Bajaj
580,110000.0,Noida,37000,First Owner,7,500.0,Royal Enfield
581,42000.0,Satara,25868,First Owner,8,150.0,Honda
582,350000.0,Delhi,5000,First Owner,5,750.0,Harley-Davidson
583,105000.0,Kanpur,20000,First Owner,6,350.0,Royal Enfield
584,785000.0,Nagpur,2900,First Owner,4,1130.0,Benelli
585,22000.0,Delhi,42554,First Owner,6,125.0,Honda
586,165147.0,Pune,12000,First Owner,4,390.0,KTM
587,90000.0,Delhi,13140,First Owner,8,350.0,Royal Enfield
588,140000.0,Mumbai,9500,First Owner,5,200.0,KTM
589,16800.0,Gurgaon,134200,First Owner,10,150.0,Honda
590,70000.0,Mumbai,11000,First Owner,7,350.0,Royal Enfield
591,58000.0,Delhi,29451,First Owner,6,150.0,Suzuki
592,32000.0,Pune,21884,Second Owner,8,100.0,Hero
593,230000.0,Dadra & Nagar Haveli,16150,Second Owner,8,650.0,Hyosung
594,91800.0,Delhi,1050,First Owner,2,160.0,TVS
595,119000.0,Mumbai,10544,First Owner,9,500.0,Royal Enfield
596,23000.0,Rajkot,30000,First Owner,7,100.0,Hero
597,210000.0,Hyderabad,6013,First Owner,3,390.0,KTM
598,43000.0,Delhi,17000,First Owner,5,150.0,Bajaj
599,45000.0,Delhi,5800,First Owner,7,220.0,Bajaj
600,42000.0,Thane,6500,First Owner,5,100.0,Hero
601,440000.0,Ahmedabad,10800,First Owner,3,600.0,Benelli
602,72250.0,Pune,6282,First Owner,5,200.0,KTM
603,18200.0,Bhiwani,40000,First Owner,9,125.0,Honda
604,355000.0,Mumbai,7400,First Owner,7,750.0,Harley-Davidson
605,225000.0,Kolhapur,17300,First Owner,6,300.0,Benelli
606,106000.0,Mumbai,4508,First Owner,4,150.0,Yamaha
607,58000.0,Delhi,14000,First Owner,5,160.0,TVS
608,395000.0,Nashik,5000,First Owner,6,650.0,Hyosung
609,140000.0,Delhi,2881,First Owner,7,250.0,Hyosung
610,700000.0,Bangalore,14200,First Owner,13,1000.0,Yamaha
611,72000.0,Mumbai,3490,First Owner,3,200.0,Hero
612,18000.0,Hyderabad,39859,First Owner,11,150.0,Yamaha
613,1000000.0,Coimbatore,4400,Second Owner,5,1200.0,Ducati
614,750000.0,Koppal,9500,First Owner,4,1050.0,Triumph
615,29000.0,Noida,9000,First Owner,9,150.0,Honda
616,120000.0,Pune,11795,First Owner,5,350.0,Royal Enfield
617,1260000.0,Jaipur,17000,First Owner,4,1300.0,Suzuki
618,700000.0,Nagpur,172,First Owner,3,1130.0,Indian
619,35000.0,Mumbai,26000,First Owner,2,150.0,Bajaj
620,115000.0,Delhi,14000,First Owner,4,350.0,Royal Enfield
621,25000.0,Ghaziabad,20000,First Owner,8,100.0,Hero
622,143500.0,Delhi,5700,First Owner,3,350.0,Royal Enfield
623,118000.0,Delhi,10000,First Owner,4,350.0,Royal Enfield
624,129500.0,Delhi,6300,First Owner,3,350.0,Royal Enfield
625,138000.0,Bangalore,7253,First Owner,2,250.0,Yamaha
626,63000.0,Bangalore,19333,First Owner,4,220.0,Bajaj
627,200000.0,Bangalore,1255,First Owner,2,295.0,Jawa
628,77500.0,Delhi,45,First Owner,3,150.0,Yamaha
629,99000.0,Delhi,32158,First Owner,6,350.0,Royal Enfield
630,27000.0,Delhi,29858,First Owner,4,100.0,Bajaj
631,44000.0,Delhi,27000,First Owner,6,220.0,Bajaj
632,28000.0,Bangalore,70251,First Owner,13,150.0,Bajaj
633,22000.0,Delhi,19000,First Owner,9,150.0,Yamaha
634,19000.0,Delhi,23420,First Owner,10,100.0,Bajaj
635,126999.0,Bangalore,22000,First Owner,5,200.0,KTM
636,25000.0,Hyderabad,41000,First Owner,8,100.0,TVS
637,90000.0,Mumbai,12500,First Owner,3,200.0,Bajaj
638,89000.0,Mumbai,800,First Owner,2,160.0,Honda
639,47000.0,Bangalore,13935,First Owner,5,150.0,Bajaj
640,119500.0,Delhi,12000,First Owner,4,400.0,Bajaj
641,130000.0,Mumbai,20000,First Owner,3,350.0,Royal Enfield
642,62000.0,Delhi,11500,First Owner,4,220.0,Bajaj
643,70000.0,Delhi,7000,First Owner,3,180.0,Bajaj
644,31000.0,Bangalore,21447,First Owner,7,100.0,Bajaj
645,41500.0,Delhi,15000,First Owner,3,100.0,Bajaj
646,52500.0,Delhi,9000,First Owner,3,100.0,Hero
647,36000.0,Delhi,2980,First Owner,6,160.0,TVS
648,40000.0,Nizamabad,17600,First Owner,5,125.0,Honda
649,143500.0,Delhi,5700,First Owner,3,350.0,Royal Enfield
650,118000.0,Delhi,10000,First Owner,4,350.0,Royal Enfield
651,129500.0,Delhi,6300,First Owner,3,350.0,Royal Enfield
652,138000.0,Bangalore,7253,First Owner,2,250.0,Yamaha
653,63000.0,Bangalore,19333,First Owner,4,220.0,Bajaj
654,200000.0,Bangalore,1255,First Owner,2,295.0,Jawa
655,77500.0,Delhi,45,First Owner,3,150.0,Yamaha
656,99000.0,Delhi,32158,First Owner,6,350.0,Royal Enfield
657,27000.0,Delhi,29858,First Owner,4,100.0,Bajaj
658,44000.0,Delhi,27000,First Owner,6,220.0,Bajaj
659,160000.0,Mumbai,5000,First Owner,6,250.0,Hyosung
660,470000.0,Mumbai,12000,First Owner,3,650.0,Kawasaki
661,700000.0,Bangalore,14200,First Owner,13,1000.0,Yamaha
662,115000.0,Delhi,14000,First Owner,4,350.0,Royal Enfield
663,29000.0,Noida,9000,First Owner,9,150.0,Honda
664,89000.0,Delhi,3000,First Owner,2,160.0,TVS
665,34000.0,Bangalore,26840,First Owner,9,150.0,Bajaj
666,112000.0,Ludhiana,4000,First Owner,3,150.0,Yamaha
667,27000.0,Gurgaon,35000,First Owner,7,150.0,Honda
668,25000.0,Delhi,28000,First Owner,8,100.0,Hero
669,39100.0,Delhi,16000,First Owner,6,150.0,Suzuki
670,58500.0,Delhi,11500,Second Owner,5,220.0,Bajaj
671,126000.0,Madurai,20556,First Owner,6,350.0,Royal Enfield
672,45000.0,Chennai,40500,First Owner,5,150.0,Hero
673,48000.0,Delhi,13000,First Owner,5,150.0,Bajaj
674,44800.0,Delhi,30000,First Owner,5,150.0,Bajaj
675,20300.0,Ghaziabad,39450,First Owner,14,135.0,Bajaj
676,62000.0,Rohtak,18500,First Owner,5,150.0,Bajaj
677,45000.0,Wardha,23695,First Owner,8,223.0,Hero
678,45000.0,Delhi,33000,First Owner,5,150.0,Bajaj
679,16000.0,Gurgaon,50000,First Owner,9,100.0,Hero
680,43300.0,Delhi,21000,First Owner,8,150.0,Honda
681,135000.0,Delhi,18100,First Owner,5,500.0,Royal Enfield
682,70000.0,Delhi,9761,Second Owner,5,200.0,TVS
683,75700.0,Pune,14000,First Owner,5,223.0,Hero
684,110000.0,Bangalore,28500,First Owner,8,500.0,Royal Enfield
685,95000.0,Pune,11000,First Owner,6,200.0,Bajaj
686,28000.0,Kota,100000,First Owner,12,150.0,Yamaha
687,113000.0,Delhi,13000,First Owner,5,350.0,Royal Enfield
688,40000.0,Faridabad,40600,First Owner,7,150.0,Honda
689,24000.0,Chennai,52345,First Owner,7,110.0,Honda
690,101300.0,Nadiad,22500,First Owner,4,200.0,Bajaj
691,28000.0,Delhi,33000,First Owner,8,125.0,Hero
692,57000.0,Bhopal,500,First Owner,4,150.0,Bajaj
693,89100.0,Ujjain,13800,Second Owner,4,200.0,Bajaj
694,108000.0,Delhi,5000,First Owner,5,350.0,Royal Enfield
695,93000.0,Delhi,7500,First Owner,3,200.0,TVS
696,54000.0,Delhi,8000,First Owner,5,150.0,Bajaj
697,119000.0,Faridabad,1403,First Owner,4,350.0,Royal Enfield
698,21100.0,Visakhapatnam,30000,First Owner,16,100.0,Hero
699,75000.0,Bangalore,5399,First Owner,4,220.0,Bajaj
700,22000.0,Ludhiana,40000,First Owner,13,135.0,Bajaj
701,79999.0,Chennai,10922,First Owner,4,200.0,Bajaj
702,85000.0,Thane,6000,First Owner,4,150.0,Suzuki
703,52200.0,Ghaziabad,4500,First Owner,4,150.0,Suzuki
704,48000.0,Coimbatore,27098,First Owner,5,150.0,Bajaj
705,120000.0,Vadodara,14164,First Owner,6,350.0,Royal Enfield
706,120000.0,Gurgaon,16562,First Owner,4,350.0,Royal Enfield
707,29500.0,Kota,21017,First Owner,9,100.0,Hero
708,51300.0,Palakkad,2800,First Owner,2,100.0,Hero
709,35242.0,Tiruvallur,3000,First Owner,5,100.0,Hero
710,65000.0,Mumbai,20000,First Owner,7,220.0,Bajaj
711,110000.0,Ghaziabad,26000,First Owner,6,200.0,KTM
712,70000.0,Panchkula,25000,First Owner,5,200.0,Bajaj
713,68000.0,Jalandhar,5800,First Owner,4,220.0,Bajaj
714,30000.0,Nanjangud,26000,First Owner,8,110.0,Hero
715,30000.0,Jhansi,8000,First Owner,5,100.0,TVS
716,108000.0,Chennai,9700,First Owner,4,250.0,Yamaha
717,150000.0,Chennai,3300,First Owner,4,400.0,Bajaj
718,174600.0,Thane,9200,First Owner,4,500.0,Royal Enfield
719,33000.0,Delhi,44020,First Owner,7,150.0,Honda
720,91500.0,Delhi,7000,First Owner,6,200.0,Bajaj
721,94500.0,Delhi,10000,First Owner,6,200.0,Bajaj
722,80000.0,Mumbai,17000,First Owner,6,200.0,Bajaj
723,90000.0,Sonipat,12000,First Owner,3,150.0,Suzuki
724,26900.0,Faridabad,31000,First Owner,8,125.0,Bajaj
725,72378.0,Faridabad,21496,First Owner,9,350.0,Royal Enfield
726,110000.0,Jalandhar,9000,First Owner,4,350.0,Royal Enfield
727,17500.0,Puttur,52018,First Owner,7,100.0,Bajaj
728,308000.0,Delhi,16000,First Owner,3,320.0,Yamaha
729,150800.0,Chennai,7000,First Owner,3,400.0,Bajaj
730,55000.0,Chennai,15558,First Owner,4,150.0,Bajaj
731,110000.0,Bangalore,5700,First Owner,6,200.0,Bajaj
732,120000.0,Mumbai,28000,First Owner,7,500.0,Royal Enfield
733,199999.0,Nagpur,6550,First Owner,3,310.0,TVS
734,58000.0,Delhi,35000,Second Owner,6,150.0,Yamaha
735,32000.0,Hoshiarpur,28329,First Owner,6,110.0,Hero
736,31500.0,Delhi,26000,First Owner,7,150.0,Bajaj
737,21000.0,Bangalore,40000,First Owner,9,150.0,Bajaj
738,20000.0,Ludhiana,22500,First Owner,12,100.0,Hero
739,52000.0,Delhi,3840,First Owner,3,125.0,Honda
740,90000.0,Delhi,2684,First Owner,3,200.0,TVS
741,154900.0,Bangalore,7050,First Owner,3,350.0,Royal Enfield
742,125000.0,Bangalore,33000,First Owner,4,350.0,Royal Enfield
743,95000.0,Chennai,24500,First Owner,3,150.0,Yamaha
744,51900.0,Noida,25000,First Owner,4,150.0,Bajaj
745,40000.0,Delhi,34400,First Owner,5,160.0,TVS
746,130000.0,Ahmedabad,25000,First Owner,3,400.0,Bajaj
747,60000.0,Gohana,30000,First Owner,9,150.0,Honda
748,133600.0,Delhi,3000,First Owner,5,350.0,Royal Enfield
749,28000.0,Hyderabad,36000,First Owner,11,125.0,Honda
750,20600.0,Jhansi,30000,First Owner,9,100.0,Hero
751,112000.0,Bangalore,25000,First Owner,6,350.0,Royal Enfield
752,55000.0,Bangalore,20000,First Owner,6,160.0,TVS
753,40000.0,Bikaner,14168,First Owner,5,110.0,Honda
754,21000.0,Jaipur,50000,First Owner,10,150.0,Hero
755,84000.0,Pune,3200,First Owner,4,150.0,Suzuki
756,160000.0,Thane,10500,First Owner,5,390.0,KTM
757,74700.0,Gautam Buddha Nagar,20194,First Owner,2,160.0,TVS
758,48600.0,Ludhiana,20559,First Owner,4,150.0,Yamaha
759,39300.0,Delhi,53000,First Owner,5,160.0,Honda
760,26900.0,Durgapur,53000,First Owner,9,150.0,Suzuki
761,100000.0,Mumbai,48000,First Owner,12,500.0,Royal Enfield
762,85000.0,Delhi,13000,First Owner,4,250.0,Yamaha
763,30000.0,Bangalore,46700,First Owner,10,150.0,Hero
764,61000.0,Noida,10000,First Owner,4,150.0,Yamaha
765,69825.0,Ahmedabad,28261,First Owner,4,150.0,Yamaha
766,85000.0,Palwal,23399,Third Owner,6,350.0,Royal Enfield
767,20000.0,Ahmedabad,38576,First Owner,11,135.0,Bajaj
768,23500.0,Vadodara,22000,First Owner,10,150.0,Hero
769,60000.0,Chatrapur,40997,First Owner,6,150.0,Suzuki
770,75000.0,Delhi,39000,First Owner,5,150.0,Yamaha
771,120000.0,Mumbai,28000,First Owner,7,500.0,Royal Enfield
772,199999.0,Nagpur,6550,First Owner,3,310.0,TVS
773,58000.0,Delhi,35000,Second Owner,6,150.0,Yamaha
774,21000.0,Bangalore,40000,First Owner,9,150.0,Bajaj
775,20000.0,Ludhiana,22500,First Owner,12,100.0,Hero
776,52000.0,Delhi,3840,First Owner,3,125.0,Honda
777,68900.0,Faridabad,16980,Second Owner,4,150.0,Yamaha
778,59999.0,Delhi,35958,First Owner,5,200.0,TVS
779,65000.0,Delhi,15000,First Owner,3,150.0,Yamaha
780,183000.0,Mumbai,11439,First Owner,7,250.0,Hyosung
781,66400.0,Howrah,12500,First Owner,5,180.0,TVS
782,31500.0,Ahmedabad,56423,First Owner,8,125.0,Honda
783,130000.0,Delhi,11200,First Owner,3,350.0,Royal Enfield
784,100000.0,Jaipur,11760,First Owner,4,200.0,Bajaj
785,26500.0,Delhi,22000,First Owner,10,160.0,TVS
786,23000.0,Mumbai,24121,First Owner,10,100.0,Hero
787,66000.0,Faridabad,1112,First Owner,2,200.0,Hero
788,75000.0,Delhi,13000,First Owner,6,150.0,Yamaha
789,170000.0,Jind,4600,First Owner,2,200.0,KTM
790,45000.0,Mumbai,22000,First Owner,6,150.0,Bajaj
791,36500.0,Delhi,9000,First Owner,3,110.0,Honda
792,40200.0,Hyderabad,43000,First Owner,7,160.0,TVS
793,16000.0,Gurgaon,22141,First Owner,7,150.0,Bajaj
794,19784.0,Delhi,89748,First Owner,13,135.0,Bajaj
795,110900.0,Delhi,4200,First Owner,3,150.0,Yamaha
796,135000.0,Delhi,9000,First Owner,3,350.0,Royal Enfield
797,72500.0,Chennai,9500,First Owner,4,160.0,Honda
798,33000.0,Delhi,14000,First Owner,4,100.0,Bajaj
799,94300.0,Delhi,13000,First Owner,6,200.0,Bajaj
800,22000.0,Sonipat,35000,First Owner,11,220.0,Bajaj
801,110000.0,Navi Mumbai,23500,First Owner,4,150.0,Honda
802,118000.0,Rajkot,25000,First Owner,7,200.0,KTM
803,14800.0,Delhi,39525,First Owner,11,100.0,Bajaj
804,133700.0,Hubli,2000,First Owner,3,350.0,Royal Enfield
805,23000.0,Jhansi,25000,Second Owner,6,125.0,Hero
806,20000.0,Panipat,20000,First Owner,10,200.0,Bajaj
807,115000.0,Jaipur,25000,First Owner,6,350.0,Royal Enfield
808,18500.0,Bharatpur,20000,First Owner,9,125.0,Bajaj
809,170000.0,Bangalore,4000,First Owner,3,400.0,Bajaj
810,114000.0,Delhi,7500,First Owner,4,350.0,Royal Enfield
811,36000.0,Vellore,9500,First Owner,5,110.0,Hero
812,98000.0,Delhi,26000,First Owner,5,350.0,Royal Enfield
813,50000.0,Ambala,17000,First Owner,5,150.0,Bajaj
814,150800.0,Chennai,7000,First Owner,3,400.0,Bajaj
815,55000.0,Chennai,15558,First Owner,4,150.0,Bajaj
816,110000.0,Bangalore,5700,First Owner,6,200.0,Bajaj
817,32000.0,Hoshiarpur,28329,First Owner,6,110.0,Hero
818,31500.0,Delhi,26000,First Owner,7,150.0,Bajaj
819,90000.0,Delhi,2684,First Owner,3,200.0,TVS
820,154900.0,Bangalore,7050,First Owner,3,350.0,Royal Enfield
821,125000.0,Bangalore,33000,First Owner,4,350.0,Royal Enfield
822,95000.0,Chennai,24500,First Owner,3,150.0,Yamaha
823,51900.0,Noida,25000,First Owner,4,150.0,Bajaj
824,40000.0,Delhi,34400,First Owner,5,160.0,TVS
825,130000.0,Ahmedabad,25000,First Owner,3,400.0,Bajaj
826,60000.0,Gohana,30000,First Owner,9,150.0,Honda
827,133600.0,Delhi,3000,First Owner,5,350.0,Royal Enfield
